tail.node	head.node	capacity..veh.h.	length..miles.	fftt.min.	Power	B	speed.limit..mph.N1209330272	N171946	99999	5.79	0.4168466522678186	0.9	99	13.89
N2377018002	N1278838937	99999	103.91	7.480921526277897	0.9	99	13.89
N2383701843	N26513091	99999	80.91	5.825053995680345	0.9	99	13.89
N2383701844	N2383701843	99999	50.42	3.629949604031677	0.9	99	13.89
N2383701845	N1209330640	99999	0.2	0.014398848092152628	0.9	99	13.89
N2383701845	N2383701844	99999	128.11	9.223182145428366	0.9	99	13.89
N2383701846	N1505184312	99999	13.8	0.9935205183585312	0.9	99	13.89
N2383701846	N21527321	99999	0.2	0.007199424046076314	0.9	99	27.78
N2383701846	N329991544	99999	15.67	1.1281497480201583	0.9	99	13.89
N2383701847	N1505184314	99999	96.41	6.940964722822174	0.9	99	13.89
N2383701847	N255289006	99999	0.2	0.014398848092152628	0.9	99	13.89
N2383701847	N25552412	99999	117.11	8.431245500359971	0.9	99	13.89
N2383701848	N1505184313	99999	12.05	0.8675305975521959	0.9	99	13.89
N2383701848	N1505184314	99999	14.46	1.041036717062635	0.9	99	13.89
N2383701848	N1505184315	99999	23.36	1.6817854571634268	0.9	99	13.89
N2383701848	N1505184316	99999	4.38	0.3153347732181425	0.9	99	13.89
N2506473177	N21627306	99999	28.77	2.071274298056156	0.9	99	13.89
N2506473177	N329991195	99999	29.45	2.1202303815694745	0.9	99	13.89
N255289006	N255289007	99999	101.74	7.324694024478041	0.9	99	13.89
N255289006	N29484172	99999	154.48	11.121670266378686	0.9	99	13.89
N255289007	N1209330640	99999	71.03	5.1137508999280055	0.9	99	13.89
N255289007	N942080459	99999	96.18	6.924406047516199	0.9	99	13.89
N255522956	N329991283	99999	144.6	10.41036717062635	0.9	99	13.89
N25552412	N1209330640	99999	0.2	0.014398848092152628	0.9	99	13.89
N25552412	N2383701845	99999	0.2	0.014398848092152628	0.9	99	13.89
N25552416	N1505184328	99999	14.76	1.062634989200864	0.9	99	13.89
N25552416	N1505184330	99999	0.2	0.014398848092152628	0.9	99	13.89
N25552416	N1505184331	99999	12.5	0.8999280057595392	0.9	99	13.89
N25552418	N1505184331	99999	90.1	6.486681065514758	0.9	99	13.89
N25552418	N1950481115	99999	9.43	0.6789056875449964	0.9	99	13.89
N25552418	N25552421	99999	101.1	7.278617710583153	0.9	99	13.89
N25552421	N25552418	99999	101.22	7.287257019438446	0.9	99	13.89
N25552421	N2620304856	99999	18.97	1.3657307415406763	0.9	99	13.89
N25552421	N2620304879	99999	15.07	1.0849532037437004	0.9	99	13.89
N25552423	N1950481116	99999	12.78	0.9200863930885528	0.9	99	13.89
N25552423	N1950481126	99999	15.99	1.1511879049676026	0.9	99	13.89
N25552423	N2620304879	99999	87.76	6.318214542836572	0.9	99	13.89
N25552425	N1950481116	99999	82.0	5.903527717782577	0.9	99	13.89
N25552425	N1950481125	99999	90.73	6.532037437005039	0.9	99	13.89
N25552425	N1981925767	99999	8.85	0.6371490280777538	0.9	99	13.89
N25552446	N1278839005	99999	91.34	6.575953923686105	0.9	99	13.89
N25552446	N1950481125	99999	5.49	0.3952483801295896	0.9	99	13.89
N25552446	N1950481127	99999	11.28	0.8120950323974081	0.9	99	13.89
N25552447	N1555729961	99999	3.09	0.22246220302375808	0.9	99	13.89
N25552447	N2377018002	99999	26.38	1.8992080633549315	0.9	99	13.89
N25552447	N25552448	99999	4.28	0.30813534917206625	0.9	99	13.89
N25552448	N25552449	99999	91.84	6.611951043916488	0.9	99	13.89
N25552449	N3428425014	99999	43.54	3.134629229661627	0.9	99	13.89
N25552450	N25903296	99999	4.5	0.3239740820734341	0.9	99	13.89
N25901895	N25901914	99999	120.75	8.693304535637147	0.9	99	13.89
N25901895	N3418035825	99999	60.99	4.390928725701944	0.9	99	13.89
N25901897	N942080448	99999	92.37	6.650107991360692	0.9	99	13.89
N25901898	N25901851	99999	31.3	2.2534197264218863	0.9	99	13.89
N25901898	N25901897	99999	124.38	8.954643628509716	0.9	99	13.89
N25901914	N25901897	99999	32.68	2.3527717782577398	0.9	99	13.89
N25901914	N25901917	99999	70.55	5.079193664506839	0.9	99	13.89
N25901917	N25901921	99999	32.65	2.3506119510439163	0.9	99	13.89
N25901919	N1900998827	99999	35.91	2.5853131749460037	0.9	99	13.89
N25901919	N25901917	99999	113.26	8.154067674586033	0.9	99	13.89
N25901921	N3418035827	99999	93.74	6.748740100791937	0.9	99	13.89
N25901925	N1278838932	99999	31.83	2.2915766738660905	0.9	99	13.89
N25901925	N25903309	99999	5.42	0.3902087832973362	0.9	99	13.89
N25901935	N1278839084	99999	4.18	0.3009359251259899	0.9	99	13.89
N25901935	N345538472	99999	25.21	1.8149748020158387	0.9	99	13.89
N25901936	N1278839092	99999	22.09	1.5903527717782575	0.9	99	13.89
N25901936	N554166728	99999	18.67	1.344132469402448	0.9	99	13.89
N25901940	N25901935	99999	15.21	1.0950323974082077	0.9	99	13.89
N25901948	N1915012230	99999	9.17	0.6601871850251979	0.9	99	13.89
N25901948	N25901958	99999	21.05	1.515478761699064	0.9	99	13.89
N25901950	N1278838994	99999	1.26	0.09071274298056156	0.9	99	13.89
N25901950	N25903296	99999	0.2	0.014398848092152628	0.9	99	13.89
N25901951	N389139048	99999	2.06	0.14830813534917206	0.9	99	13.89
N25901958	N345537803	99999	62.18	4.476601871850252	0.9	99	13.89
N25903291	N389139048	99999	8.99	0.6472282217422606	0.9	99	13.89
N25903296	N1278838994	99999	2.09	0.15046796256299494	0.9	99	13.89
N25903296	N3418035846	99999	0.1	0.007199424046076314	0.9	99	13.89
N25903298	N1278839038	99999	65.83	4.739380849532037	0.9	99	13.89
N25903298	N25901948	99999	2.09	0.15046796256299494	0.9	99	13.89
N25903298	N25901958	99999	9.37	0.6745860331173505	0.9	99	13.89
N25903302	N25903298	99999	11.51	0.8286537077033836	0.9	99	13.89
N25903307	N25903309	99999	0.2	0.014398848092152628	0.9	99	13.89
N25903307	N3418035826	99999	14.26	1.0266378689704825	0.9	99	13.89
N25903309	N1278838976	99999	34.62	2.49244060475162	0.9	99	13.89
N25903309	N25903307	99999	1.17	0.08423326133909287	0.9	99	13.89
N2620304856	N28096488	99999	127.93	9.210223182145427	0.9	99	13.89
N2620304879	N25552421	99999	15.21	1.0950323974082077	0.9	99	13.89
N2620304879	N25552423	99999	87.61	6.307415406767459	0.9	99	13.89
N26513047	N4576234822	99999	5.06	0.36429085673146144	0.9	99	13.89
N26513047	N4576234824	99999	5.36	0.3858891288696905	0.9	99	13.89
N26513061	N26513067	99999	72.94	5.251259899208064	0.9	99	13.89
N26513061	N26513105	99999	105.6	7.602591792656588	0.9	99	13.89
N26513067	N1555729951	99999	101.73	7.323974082073433	0.9	99	13.89
N26513067	N26513085	99999	153.23	11.031677465802737	0.9	99	13.89
N26513072	N1555729967	99999	7.55	0.5435565154787617	0.9	99	13.89
N26513072	N3323813669	99999	139.85	10.068394528437723	0.9	99	13.89
N26513085	N1973690393	99999	11.75	0.8459323254139669	0.9	99	13.89
N26513085	N996183822	99999	36.21	2.6069114470842334	0.9	99	13.89
N26513097	N1209332387	99999	34.66	2.49532037437005	0.9	99	13.89
N26513105	N26513097	99999	65.92	4.745860331173506	0.9	99	13.89
N26513105	N26513145	99999	103.01	7.416126709863211	0.9	99	13.89
N26513111	N26513067	99999	103.28	7.435565154787617	0.9	99	13.89
N26513111	N26513105	99999	74.96	5.3966882649388035	0.9	99	13.89
N26513117	N1973690386	99999	94.3	6.789056875449964	0.9	99	13.89
N26513117	N26513124	99999	74.09	5.334053275737941	0.9	99	13.89
N26513124	N26513111	99999	70.35	5.064794816414686	0.9	99	13.89
N26513132	N1950481105	99999	62.74	4.5169186465082785	0.9	99	13.89
N26513132	N26513124	99999	100.01	7.2001439884809235	0.9	99	13.89
N26513137	N26513111	99999	101.59	7.313894888408928	0.9	99	13.89
N26513137	N942080449	99999	2.77	0.1994240460763139	0.9	99	13.89
N26513145	N26513137	99999	72.79	5.240460763138949	0.9	99	13.89
N26513155	N1981925766	99999	92.92	6.689704823614111	0.9	99	13.89
N26513155	N4470512290	99999	138.1	9.942404607631387	0.9	99	13.89
N26784118	N28096712	99999	95.13	6.848812095032398	0.9	99	13.89
N2757612347	N4203458319	99999	97.1	6.9906407487401	0.9	99	13.89
N28096488	N1963430768	99999	10.09	0.7264218862491	0.9	99	13.89
N28096488	N29484172	99999	100.88	7.262778977681784	0.9	99	13.89
N2827804125	N25552447	99999	4.1	0.2951763858891288	0.9	99	13.89
N29484171	N1505184318	99999	10.83	0.7796976241900647	0.9	99	13.89
N29484171	N1505184320	99999	9.89	0.7120230381569475	0.9	99	13.89
N29484171	N1505184322	99999	0.94	0.06767458603311734	0.9	99	13.89
N29484172	N1505184321	99999	98.31	7.077753779697624	0.9	99	13.89
N29484172	N2757612347	99999	46.05	3.3153347732181424	0.9	99	13.89
N3235382373	N2506473199	99999	4.23	0.3045356371490281	0.9	99	13.89
N3280496563	N1209330887	99999	21.5	1.5478761699064074	0.9	99	13.89
N3280496563	N171946	99999	5.27	0.3794096472282217	0.9	99	13.89
N329991000	N1209330887	99999	3.21	0.2311015118790497	0.9	99	13.89
N329991000	N3280496563	99999	26.11	1.8797696184305253	0.9	99	13.89
N329991170	N2506473177	99999	0.14	0.01007919366450684	0.9	99	13.89
N329991195	N2383701847	99999	83.28	5.995680345572354	0.9	99	13.89
N329991283	N21527321	99999	15.5	1.1159107271418287	0.9	99	13.89
N329991544	N4154368889	99999	83.97	6.04535637149028	0.9	99	13.89
N3323813669	N942080445	99999	11.26	0.8106551475881929	0.9	99	13.89
N3323948849	N3428425012	99999	6.82	0.4910007199424046	0.9	99	13.89
N3418035823	N25901895	99999	22.49	1.6191504679625628	0.9	99	13.89
N3418035825	N25901925	99999	20.38	1.4672426205903526	0.9	99	13.89
N3418035827	N25901925	99999	14.23	1.0244780417566597	0.9	99	13.89
N3418035839	N942080477	99999	4.11	0.2958963282937365	0.9	99	13.89
N3418035846	N1493669240	99999	11.86	0.8538516918646507	0.9	99	13.89
N3428425011	N25903307	99999	0.87	0.06263498920086392	0.9	99	13.89
N3428425012	N1278839042	99999	2.86	0.20590352771778256	0.9	99	13.89
N3428425014	N25552450	99999	2.74	0.197264218862491	0.9	99	13.89
N345537803	N25901950	99999	0.2	0.014398848092152628	0.9	99	13.89
N345537803	N3323948849	99999	0.2	0.014398848092152628	0.9	99	13.89
N345538475	N1278839131	99999	14.01	1.0086393088552916	0.9	99	13.89
N3587032531	N3418035823	99999	26.74	1.9251259899208064	0.9	99	13.89
N365886564	N1915012228	99999	47.63	3.4290856731461483	0.9	99	13.89
N365886564	N25903298	99999	6.9	0.4967602591792656	0.9	99	13.89
N389139048	N1278838975	99999	39.97	2.8776097912167025	0.9	99	13.89
N389139048	N25901936	99999	7.18	0.5169186465082793	0.9	99	13.89
N389139057	N2383701845	99999	4.27	0.3074154067674585	0.9	99	13.89
N389139057	N329991195	99999	28.21	2.0309575233981283	0.9	99	13.89
N4018314904	N255522956	99999	26.16	1.883369330453564	0.9	99	13.89
N4154368889	N2383701847	99999	73.24	5.272858171346292	0.9	99	13.89
N4154368889	N329991170	99999	80.39	5.787616990640749	0.9	99	13.89
N4203458319	N25552418	99999	6.01	0.4326853851691864	0.9	99	13.89
N4456617457	N25552449	99999	10.56	0.7602591792656588	0.9	99	13.89
N4470512290	N25552423	99999	12.57	0.9049676025917928	0.9	99	13.89
N4576234358	N26513061	99999	4.52	0.3254139668826493	0.9	99	13.89
N4576234359	N26513061	99999	3.01	0.21670266378689704	0.9	99	13.89
N4576234370	N1555729985	99999	3.58	0.257739380849532	0.9	99	13.89
N4576234377	N942080448	99999	13.95	1.0043196544276456	0.9	99	13.89
N4576234821	N26513047	99999	4.71	0.3390928725701944	0.9	99	13.89
N4576234822	N4576234359	99999	53.95	3.884089272858172	0.9	99	13.89
N4576234823	N26513047	99999	4.16	0.2994960403167747	0.9	99	13.89
N4576234824	N4576234828	99999	95.03	6.841612670986321	0.9	99	13.89
N4576234828	N26513097	99999	6.5	0.4679625629949604	0.9	99	13.89
N554166728	N25901935	99999	5.72	0.4118070554355651	0.9	99	13.89
N942080445	N25901919	99999	32.48	2.3383729301655864	0.9	99	13.89
N942080445	N25901921	99999	110.03	7.921526277897768	0.9	99	13.89
N942080448	N3235382373	99999	62.9	4.528437724982001	0.9	99	13.89
N942080448	N4576234370	99999	6.37	0.4586033117350612	0.9	99	13.89
N942080449	N26513132	99999	70.95	5.107991360691145	0.9	99	13.89
N942080459	N26513137	99999	6.82	0.4910007199424046	0.9	99	13.89
N942080469	N1278839025	99999	8.41	0.605471562275018	0.9	99	13.89
N942080477	N942080469	99999	141.58	10.192944564434846	0.9	99	13.89
N996183822	N996184088	99999	25.06	1.804175665946724	0.9	99	13.89
N996184088	N26513117	99999	35.73	2.5723542116630664	0.9	99	13.89
