,taz,x,y
1637896902,,-3.347213,40.513031
1637896905,,-3.347331,40.513128
1637896916,,-3.347915,40.513377
1637896947,,-3.348206,40.513635
1637897088,,-3.350584,40.51407
1637897089,,-3.348701,40.514076
1637897110,,-3.350391,40.514192
1637897123,,-3.34901,40.514351
1637897137,,-3.349846,40.515094
1637948453,Alcala,-3.338107,40.505032
1637948474,Alcala,-3.349134,40.5051
1637948505,Alcala,-3.350576,40.50549
1637948511,Alcala,-3.347798,40.505638
1637948514,Alcala,-3.350358,40.505889
1637948515,Alcala,-3.350295,40.506003
1637948516,Alcala,-3.34838,40.506013
1637948557,Alcala,-3.345945,40.506779
1637948655,Alcala,-3.341845,40.509352
1637948665,Alcala,-3.343833,40.510288
1637948677,Alcala,-3.346143,40.511915
1637948692,Alcala,-3.346806,40.512661
1637948710,,-3.345175,40.512926
1639229936,Alcala,-3.356541,40.493634
1639230193,,-3.339993,40.511223
1639230242,Alcala,-3.345486,40.511294
1639230260,Alcala,-3.345586,40.511388
1639230289,,-3.341038,40.512238
1639230368,,-3.339444,40.513437
1639230380,,-3.342201,40.514283
1639230409,,-3.343959,40.515824
1639230453,,-3.346224,40.517668
1641126971,Barrio-Nueva_Rinconada,-3.366414,40.473682
1641127011,Barrio-Rinconada,-3.366493,40.474216
1641127022,Alcala,-3.365989,40.474269
1641127031,Alcala,-3.365721,40.474344
1641127033,Barrio-Rinconada,-3.366467,40.474373
1641127040,Alcala,-3.361849,40.47604
1641127050,Alcala,-3.361575,40.476239
1641127056,Alcala,-3.352366,40.482628
1641127058,Barrio-Juan_de_Austria,-3.352384,40.482711
1641127098,Barrio-Juan_de_Austria,-3.35135,40.48376
1641127100,Barrio-Juan_de_Austria,-3.351479,40.483801
1641127116,Barrio-Juan_de_Austria,-3.351588,40.485627
1641127137,Alcala,-3.36182,40.485656
1641127147,Barrio-Juan_de_Austria,-3.351412,40.485781
1641127150,Barrio-Juan_de_Austria,-3.349554,40.485784
1641127173,DistritoII,-3.351692,40.48582
1641127221,DistritoII,-3.350835,40.487257
1641127236,Barrio-Juan_de_Austria,-3.34995,40.487516
1667524169,Barrio-El_Chorrilo,-3.378992,40.49304
1667524172,Barrio-El_Chorrilo,-3.377911,40.493211
1667524174,Barrio-El_Chorrilo,-3.378658,40.493334
1667524175,Barrio-El_Chorrilo,-3.377996,40.493417
1667524176,Barrio-El_Chorrilo,-3.378596,40.493537
1667524177,Barrio-El_Chorrilo,-3.380047,40.49362
1667524179,Barrio-El_Chorrilo,-3.378553,40.493653
1667524180,Barrio-El_Chorrilo,-3.378782,40.49369
1667524186,Barrio-El_Chorrilo,-3.379961,40.49388
1688988656,Alcala,-3.356223,40.482128
1688988663,Alcala,-3.353859,40.482368
1688988671,Barrio-Juan_de_Austria,-3.354138,40.482425
1688988673,DistritoII,-3.356382,40.483253
1688988675,DistritoII,-3.35466,40.483403
1688988678,DistritoII,-3.357024,40.484627
1688988682,DistritoII,-3.353613,40.484779
1688988688,DistritoII,-3.355129,40.48502
1688988703,DistritoII,-3.354603,40.48506
1688988704,DistritoII,-3.356288,40.484949
1688988706,DistritoII,-3.354828,40.485237
1688988711,DistritoII,-3.354297,40.485287
1688988719,DistritoII,-3.354593,40.485521
1688988725,DistritoII,-3.354018,40.485653
1688988728,DistritoII,-3.354838,40.48576
1688988746,DistritoII,-3.355621,40.485883
1688988754,DistritoII,-3.354345,40.485958
1688988756,DistritoII,-3.353555,40.48597
1688988762,DistritoII,-3.355933,40.486161
1688988785,DistritoII,-3.353162,40.486238
1704922567,Alcala,-3.362154,40.470331
1704922569,Alcala,-3.362579,40.470131
1704922571,Alcala,-3.365125,40.474548
1704922572,Alcala,-3.363337,40.472326
1704922574,,-3.361602,40.46987
1704922575,Alcala,-3.363202,40.470561
1704922580,Alcala,-3.362028,40.471674
1704922582,Alcala,-3.36325,40.471073
1704922583,Alcala,-3.361577,40.470362
1704922587,Casco_Historico,-3.367465,40.478589
1704922589,Alcala,-3.363159,40.470112
1704922590,Casco_Historico,-3.367425,40.478444
1704922591,Alcala,-3.364303,40.472277
1704922592,Alcala,-3.362264,40.470627
1704922593,Alcala,-3.364182,40.471024
1704922595,Alcala,-3.364077,40.46995
1704922596,Alcala,-3.364299,40.472715
1704922597,Casco_Historico,-3.367266,40.478629
1704922599,Alcala,-3.364264,40.471744
1704922602,Alcala,-3.363148,40.469995
1704922604,Alcala,-3.364166,40.47086
1704964373,Alcala,-3.361439,40.470262
1704964375,Alcala,-3.362194,40.471772
1705000603,Barrio-Nueva_Rinconada,-3.369089,40.468672
1705000635,Barrio-Rinconada,-3.373678,40.475315
1705000638,Barrio-Nueva_Rinconada,-3.367084,40.469458
1705000648,Barrio-Nueva_Rinconada,-3.367898,40.4724
1705000651,Alcala,-3.363801,40.473964
1705000653,Barrio-Nueva_Rinconada,-3.372018,40.471086
1705000669,Barrio-Rinconada,-3.374272,40.474978
1705000676,Alcala,-3.36321,40.474044
1705000679,Barrio-Nueva_Rinconada,-3.369519,40.468425
1705000683,Barrio-Nueva_Rinconada,-3.366422,40.472256
1705000698,Barrio-Nueva_Rinconada,-3.366519,40.473247
1705000700,Barrio-Nueva_Rinconada,-3.368604,40.468934
1705000701,Barrio-Rinconada,-3.371754,40.472003
1705000707,Barrio-Rinconada,-3.375975,40.475661
1705000721,Barrio-Rinconada,-3.375887,40.475709
1705000723,Barrio-Rinconada,-3.374686,40.474774
1705000728,Barrio-Nueva_Rinconada,-3.366457,40.4726
1705000737,Alcala,-3.363056,40.474517
1705000744,Barrio-Rinconada,-3.374696,40.474645
1705000752,Alcala,-3.36378,40.474629
1705000761,Barrio-Nueva_Rinconada,-3.367172,40.472431
1705000770,Barrio-Rinconada,-3.372677,40.474358
1705000772,Barrio-Rinconada,-3.371799,40.475327
1705000774,Barrio-Nueva_Rinconada,-3.369639,40.468876
1705071447,Barrio-Rinconada,-3.378627,40.473556
1705071458,Alcala,-3.362235,40.476128
1705071460,Alcala,-3.361647,40.477493
1705071463,Barrio-Nueva_Rinconada,-3.36566,40.46843
1705071470,Alcala,-3.361349,40.477142
1705071474,Alcala,-3.379711,40.474737
1705071475,Barrio-Rinconada,-3.377195,40.473102
1705071490,Barrio-Nueva_Rinconada,-3.365665,40.46849
1705071493,Barrio-Nueva_Rinconada,-3.365631,40.46813
1705071496,Barrio-Nueva_Rinconada,-3.365792,40.468005
1705071505,Barrio-Rinconada,-3.375084,40.473364
1705071508,Barrio-Rinconada,-3.376575,40.472673
1705071510,Barrio-Nueva_Rinconada,-3.365668,40.468211
1705071511,Alcala,-3.362953,40.479026
1705071529,Barrio-Nueva_Rinconada,-3.365625,40.468034
1705071532,Barrio-Nueva_Rinconada,-3.365738,40.468236
1705071538,Barrio-Nueva_Rinconada,-3.36717,40.471764
1705071547,Alcala,-3.361006,40.476739
1705071553,Barrio-Rinconada,-3.374052,40.47262
1705071561,Barrio-Nueva_Rinconada,-3.36581,40.468242
1705071565,Alcala,-3.380482,40.474381
1705653265,Alcala,-3.362139,40.470153
1705695859,Alcala,-3.355225,40.481145
1705695861,Alcala,-3.358561,40.483152
1705695863,Alcala,-3.358337,40.483945
1705695868,Alcala,-3.356897,40.481486
1705695871,Alcala,-3.358767,40.484108
1705695874,DistritoII,-3.356572,40.485975
1705695877,Alcala,-3.355116,40.481476
1705695879,Alcala,-3.356983,40.482054
1705695895,DistritoII,-3.355557,40.486386
1705695897,Alcala,-3.35527,40.482237
1705695901,Alcala,-3.35571,40.482191
1705695905,Alcala,-3.354715,40.4814
1705695913,Alcala,-3.35555,40.481349
1705695936,DistritoII,-3.355786,40.485209
1705717487,Casco_Historico,-3.365521,40.478024
1705717491,Casco_Historico,-3.369878,40.477656
1705717494,Casco_Historico,-3.364894,40.479434
1705717511,Casco_Historico,-3.36959,40.477975
1709828115,Barrio-Ensanche,-3.367323,40.498841
1709828117,Barrio-Ensanche,-3.367525,40.499148
1709828119,Barrio-Ensanche,-3.368038,40.498573
1709828123,Barrio-Ensanche,-3.367131,40.498554
1709828125,Barrio-Ensanche,-3.367949,40.498607
1726866426,Alcala,-3.358325,40.493745
1726866430,Alcala,-3.358533,40.493772
1726866463,Alcala,-3.35712,40.494424
1726866522,Barrio-Dehesa,-3.329005,40.503381
1726866526,Barrio-Dehesa,-3.329947,40.503437
1726866574,Barrio-Dehesa,-3.330242,40.503926
1726866650,Barrio-Dehesa,-3.334146,40.505618
1734488809,Barrio-Ensanche,-3.365537,40.497694
1734488811,Barrio-Ensanche,-3.36422,40.498215
1734508688,Barrio-Ensanche,-3.366567,40.49572
1734514688,Barrio-Ensanche,-3.364922,40.496366
1734539848,Alcala,-3.36605,40.504009
1734539853,Alcala,-3.367085,40.502526
1757096823,Barrio-Ensanche,-3.365986,40.494972
1757096826,Barrio-Ensanche,-3.364656,40.498026
1757096828,Barrio-Ensanche,-3.363417,40.498523
1759575120,,-3.407249,40.495619
1759575129,,-3.407722,40.49572
1771994388,Alcala,-3.396711,40.492002
1771994398,Alcala,-3.388172,40.493348
1771994440,Alcala,-3.388239,40.493876
1771994441,Alcala,-3.388334,40.493906
1771994445,Alcala,-3.388157,40.49391
1771994449,Alcala,-3.388081,40.493968
1771994452,Alcala,-3.387411,40.493746
1771994474,Alcala,-3.388734,40.494122
1771994486,Alcala,-3.38891,40.494171
1771994491,Alcala,-3.38856,40.494231
1771994500,Alcala,-3.388551,40.494285
1771994502,Alcala,-3.38896,40.494311
1771994517,Alcala,-3.388943,40.494347
1771994531,Alcala,-3.388677,40.494422
1771994534,Alcala,-3.388791,40.494433
1771994550,Alcala,-3.387829,40.49453
1771994552,Alcala,-3.388344,40.494531
1771994554,Alcala,-3.389026,40.494535
1771994578,Alcala,-3.387846,40.494841
1771994587,Alcala,-3.387257,40.495067
1776661880,,-3.338903,40.509454
1776661881,,-3.344936,40.512735
1849049428,Alcala,-3.360297,40.47716
1849049434,Alcala,-3.360155,40.477251
1849049443,Alcala,-3.360208,40.477483
1849049450,Alcala,-3.362471,40.47846
1849049453,Alcala,-3.362717,40.478748
1849049455,Alcala,-3.361352,40.479386
1849049481,Barrio-Ensanche,-3.368682,40.496478
1849049483,Barrio-Ensanche,-3.368205,40.496667
1849049485,Barrio-Ensanche,-3.36773,40.496845
1849049487,Barrio-Ensanche,-3.367257,40.49703
1849049489,Barrio-Ensanche,-3.366802,40.497212
1849049491,Barrio-Ensanche,-3.366157,40.497462
1849049493,Barrio-Ensanche,-3.370024,40.497519
1849049503,Barrio-Ensanche,-3.368604,40.498085
1849049515,Barrio-Ensanche,-3.366879,40.498355
1849049519,Barrio-Ensanche,-3.366782,40.498395
1849049521,Barrio-Ensanche,-3.363373,40.49854
1849049530,Barrio-Ensanche,-3.371785,40.500287
1849049533,Barrio-Ensanche,-3.367562,40.501938
1880067024,,-3.365158,40.463061
1895230769,Alcala,-3.339706,40.499504
1895230770,Alcala,-3.339024,40.499584
1895230782,Barrio-Dehesa,-3.33893,40.500617
1895230783,Barrio-Dehesa,-3.33844,40.500649
1895230785,Alcala,-3.340573,40.500812
1895230786,Alcala,-3.341293,40.501036
1895230790,Barrio-Dehesa,-3.339148,40.501639
1895230791,Alcala,-3.341175,40.501785
1895230793,Alcala,-3.341463,40.501856
1895230798,Alcala,-3.342133,40.502091
1895230799,Barrio-Dehesa,-3.337826,40.502213
1895230800,Barrio-Dehesa,-3.338053,40.502269
1895230801,Barrio-Dehesa,-3.33757,40.502282
1895230803,Barrio-Dehesa,-3.338213,40.502455
1895230805,Barrio-Dehesa,-3.337424,40.502504
1895230811,Barrio-Dehesa,-3.337427,40.502553
1895230820,Barrio-Dehesa,-3.337267,40.503204
1895230825,Alcala,-3.349171,40.504408
1895230832,Alcala,-3.368614,40.504629
1895230833,Alcala,-3.351421,40.504712
1895230834,Alcala,-3.364342,40.504738
1895230837,Alcala,-3.352683,40.504764
1895230838,Alcala,-3.351389,40.505508
1895230845,Alcala,-3.359871,40.505603
1895230846,Alcala,-3.353684,40.506015
1895230854,Alcala,-3.352189,40.506021
1895230857,Alcala,-3.352825,40.50616
1895230862,Alcala,-3.351986,40.506687
1895230867,Alcala,-3.352703,40.506938
1904804534,M-300-Alcala,-3.404168,40.471777
1904804540,,-3.405967,40.471877
1904804563,M-300-Alcala,-3.404965,40.471883
1910556742,M-300-Alcala,-3.408838,40.472015
1910556847,Alcala,-3.33929,40.499358
1910556858,Alcala,-3.339235,40.499874
1930321926,Casco_Historico,-3.363912,40.48003
1930321928,Alcala,-3.360486,40.480855
1930321930,Casco_Historico,-3.36257,40.479716
1930321956,Casco_Historico,-3.362087,40.480754
1937458318,Barrio-Dehesa,-3.337564,40.502747
1937458359,,-3.320761,40.515206
1937458368,,-3.320948,40.515379
1937458372,,-3.320889,40.515419
1937458373,,-3.321011,40.515425
1937458376,,-3.320957,40.515467
1937458377,,-3.321071,40.515471
1937458382,,-3.321024,40.515517
1937458385,,-3.321041,40.515557
1937458391,,-3.321281,40.515605
1937458453,,-3.318548,40.518186
1985575371,Alcala,-3.386401,40.474461
1996261879,Alcala,-3.361962,40.477862
1996261880,Alcala,-3.362209,40.478152
2024767437,Alcala,-3.398059,40.492315
2024767464,Alcala,-3.398065,40.492531
2024908764,Barrio-Ensanche,-3.36566,40.497648
2024908765,Barrio-Ensanche,-3.366276,40.498581
2025678464,Alcala,-3.401798,40.493004
2025678468,Alcala,-3.403132,40.493105
2027052028,Alcala,-3.394027,40.485599
2027052030,Alcala,-3.394961,40.486754
2027136040,Alcala,-3.364953,40.510462
2027136043,Alcala,-3.365072,40.510657
2027136050,Alcala,-3.365879,40.510701
2027136065,Alcala,-3.366417,40.510844
2027136071,Alcala,-3.366807,40.510948
2027136075,Alcala,-3.366541,40.511048
2027136082,Alcala,-3.368244,40.511245
2027136085,Alcala,-3.365341,40.510559
2027136088,Alcala,-3.367986,40.511256
2027136092,Alcala,-3.36834,40.51127
2027136095,Alcala,-3.369306,40.511605
2027136098,Alcala,-3.36818,40.511385
2027136102,Alcala,-3.368452,40.511382
2027136104,Alcala,-3.368272,40.511408
2027136136,Alcala,-3.36217,40.511925
2027136139,Alcala,-3.362132,40.511998
2027136179,Alcala,-3.364114,40.512442
2027136193,Alcala,-3.364389,40.512517
2027136196,Alcala,-3.364082,40.512512
2027136199,Alcala,-3.364358,40.51259
2027136203,Alcala,-3.365793,40.512701
2027136209,Alcala,-3.365848,40.512901
2027136213,Alcala,-3.364149,40.51271
2027136216,Alcala,-3.365576,40.51283
2027136220,Alcala,-3.365543,40.512901
2027136221,Alcala,-3.367443,40.512983
2027136222,Alcala,-3.365812,40.512977
2027136223,Alcala,-3.367538,40.513008
2027136224,Alcala,-3.365612,40.513101
2027136225,Alcala,-3.365569,40.513613
2027136226,Alcala,-3.368271,40.513514
2027136227,Alcala,-3.367788,40.513459
2027136231,Alcala,-3.361805,40.5137
2027136233,Alcala,-3.361908,40.513705
2027136236,Alcala,-3.361526,40.513781
2027136238,Alcala,-3.361718,40.513891
2027136239,Alcala,-3.361828,40.513892
2027136243,Alcala,-3.361649,40.514286
2027136244,Alcala,-3.361281,40.514366
2027136248,Alcala,-3.361513,40.514465
2027166050,Casco_Historico,-3.367322,40.479606
2027166052,Casco_Historico,-3.366394,40.48004
2027166058,Casco_Historico,-3.366889,40.481025
2027166059,Casco_Historico,-3.366731,40.48103
2027166855,Casco_Historico,-3.366621,40.478964
2030066341,Barrio-Nueva_Rinconada,-3.366122,40.471111
2030066350,Barrio-Nueva_Rinconada,-3.366068,40.470476
2052822369,Barrio-El_Chorrilo,-3.377399,40.488207
2052822382,Barrio-El_Chorrilo,-3.375661,40.487938
2052822383,Barrio-El_Chorrilo,-3.37731,40.489115
2052822385,Barrio-El_Chorrilo,-3.376466,40.487626
2052823788,Barrio-El_Chorrilo,-3.375674,40.489293
2052823789,Barrio-El_Chorrilo,-3.37558,40.488608
2052823794,Barrio-El_Chorrilo,-3.376494,40.488998
2052823795,Barrio-El_Chorrilo,-3.376344,40.489065
2052827964,Barrio-El_Chorrilo,-3.377915,40.488531
2062206363,Alcala,-3.399187,40.493923
2063855547,,-3.406179,40.514832
2063855559,M-100-Daganzo,-3.407439,40.516089
2066035803,Alcala,-3.398809,40.497441
2066148197,Alcala,-3.397427,40.49419
2066148202,Alcala,-3.397248,40.494259
2066148234,Alcala,-3.39406,40.49913
2066151383,,-3.401401,40.507399
2069879697,Casco_Historico,-3.367428,40.479574
2069893522,Barrio-El_Chorrilo,-3.368349,40.490495
2069893534,Barrio-El_Chorrilo,-3.369174,40.490186
2069896922,Alcala,-3.36051,40.489171
2069896923,Alcala,-3.359339,40.490059
2069902423,Barrio-Nueva_Rinconada,-3.366098,40.470742
2069902426,Barrio-Nueva_Rinconada,-3.366037,40.470746
2069904101,Barrio-Nueva_Rinconada,-3.365932,40.47075
2069904122,Alcala,-3.36635,40.474576
2069904125,Alcala,-3.366185,40.473757
2069904130,Alcala,-3.366822,40.476624
2069905589,Casco_Historico,-3.367455,40.477438
2069907355,Barrio-Nueva_Rinconada,-3.365685,40.46866
2069907359,Barrio-Nueva_Rinconada,-3.365865,40.468646
2069907612,,-3.366324,40.466791
2081286178,Alcala,-3.385304,40.475365
2081286179,Alcala,-3.384974,40.4747
2081286185,Alcala,-3.385586,40.475993
2081286188,Alcala,-3.385879,40.476626
2081292405,Casco_Historico,-3.374648,40.480629
2081292414,Alcala,-3.376009,40.479891
2081292417,Alcala,-3.381645,40.478709
2081292421,Casco_Historico,-3.374297,40.480422
2081292423,Casco_Historico,-3.374975,40.480452
2081292430,Alcala,-3.3803,40.478983
2081292432,Casco_Historico,-3.374313,40.480688
2081292435,Alcala,-3.383306,40.478214
2081292439,Alcala,-3.374729,40.480267
209040033,Alcala,-3.365965,40.474227
209040046,Barrio-Rinconada,-3.366452,40.474243
209040059,Barrio-Rinconada,-3.366541,40.474103
209040087,Barrio-Nueva_Rinconada,-3.365782,40.467832
209040098,Barrio-Nueva_Rinconada,-3.365992,40.466995
209040130,,-3.36682,40.466565
209040149,,-3.368256,40.466112
209040199,,-3.366633,40.465347
209040224,,-3.360009,40.46275
209055773,,-3.358235,40.462137
209055777,Alcala,-3.36615,40.47411
209055788,Alcala,-3.366844,40.476706
209055805,Barrio-Rinconada,-3.367289,40.477373
209055825,Barrio-Rinconada,-3.370995,40.477982
209055832,,-3.367586,40.465716
209055839,,-3.367333,40.465946
209055845,,-3.367323,40.4661
209055851,Barrio-Nueva_Rinconada,-3.367536,40.466346
209055858,Barrio-El_Chorrilo,-3.36841,40.484402
209055867,Casco_Historico,-3.370024,40.483877
209055903,Barrio-El_Chorrilo,-3.367102,40.484475
209055910,Casco_Historico,-3.372913,40.479265
209055943,Casco_Historico,-3.37285,40.480831
209055947,Barrio-El_Chorrilo,-3.36226,40.485915
2094198391,Alcala,-3.376035,40.479758
2094198399,Alcala,-3.376354,40.479804
2094198410,Alcala,-3.376223,40.479721
2094202799,Alcala,-3.37841,40.479379
2094202802,Alcala,-3.378212,40.47942
2146059885,Alcala,-3.347222,40.512733
2149505790,DistritoII,-3.351868,40.491137
2149505804,DistritoII,-3.354357,40.48918
2160951820,Barrio-Rinconada,-3.372514,40.472685
2160951824,Barrio-Rinconada,-3.372199,40.472383
2161118008,Barrio-Rinconada,-3.371438,40.472097
2161121563,Barrio-Rinconada,-3.374376,40.470996
2223529142,Barrio-Juan_de_Austria,-3.35058,40.486961
2223529145,DistritoII,-3.350793,40.487246
2223529150,Alcala,-3.35974,40.504253
2223529166,Alcala,-3.359695,40.504373
2229433292,Alcala,-3.403821,40.495161
2229433295,Barrio-Dehesa,-3.329698,40.50416
2229433302,Barrio-Dehesa,-3.329287,40.504281
2229433307,Barrio-Dehesa,-3.329148,40.504356
2229433357,,-3.405868,40.511332
2229433367,,-3.406279,40.511851
2270974158,Alcala,-3.363708,40.509514
2270974161,Alcala,-3.364249,40.509529
2270974162,Alcala,-3.363809,40.50954
2270974167,Alcala,-3.365634,40.509878
2270974169,Alcala,-3.363507,40.509971
2270974171,Alcala,-3.3636,40.509998
2270974264,Alcala,-3.366914,40.513187
2273234310,Alcala,-3.368634,40.505124
2273234316,Alcala,-3.369372,40.505228
2273234324,Alcala,-3.36923,40.505279
2273234331,Alcala,-3.368021,40.505351
2273234333,Alcala,-3.36948,40.505406
2273234340,Alcala,-3.369391,40.505526
2273234377,Alcala,-3.366012,40.506096
2273234412,Alcala,-3.36714,40.506773
2273234414,Alcala,-3.366479,40.507015
2273234429,Alcala,-3.36404,40.508873
2273234439,Alcala,-3.369029,40.509408
2273234440,Alcala,-3.369182,40.509408
2273234454,Alcala,-3.36376,40.510143
2274365602,Alcala,-3.385141,40.490131
2274365606,Alcala,-3.385349,40.49072
2274365611,Barrio-El_Chorrilo,-3.380166,40.492777
2274365814,Alcala,-3.371627,40.504026
2274365873,Alcala,-3.370364,40.504493
2274365887,Alcala,-3.36998,40.504629
2274365892,Alcala,-3.369279,40.504712
2274365954,Alcala,-3.373381,40.508674
2274365986,,-3.347741,40.513516
2274366205,,-3.349359,40.514956
2274366209,,-3.349474,40.515056
2274485850,Alcala,-3.371434,40.505177
2293743803,,-3.39919,40.504205
2293753731,,-3.379329,40.512474
2300722366,Barrio-Rinconada,-3.372721,40.472883
2300722368,Barrio-Rinconada,-3.37496,40.471485
2300722373,Alcala,-3.379212,40.473303
2300749034,Alcala,-3.38529,40.472093
2300763724,Alcala,-3.388101,40.477943
2300763754,Alcala,-3.390229,40.477334
2300789603,Alcala,-3.39254,40.476033
2300789605,Alcala,-3.39242,40.475788
2300824851,Barrio-Rinconada,-3.373819,40.471067
2300824867,Barrio-Nueva_Rinconada,-3.369807,40.469029
2301226055,,-3.362622,40.468835
2301226062,,-3.364301,40.468952
2301266345,Barrio-Nueva_Rinconada,-3.365754,40.468283
2301278503,,-3.364477,40.468943
2301278506,Alcala,-3.363866,40.469959
2301278512,Alcala,-3.364569,40.469924
2301292953,Barrio-Nueva_Rinconada,-3.366408,40.46687
2301329064,Barrio-Rinconada,-3.374624,40.47466
2301329084,Barrio-Rinconada,-3.374747,40.47475
2301329087,Barrio-Rinconada,-3.374623,40.474758
2301357846,Barrio-Rinconada,-3.371955,40.475467
2301357859,Barrio-Rinconada,-3.373977,40.474074
2301363281,Barrio-Rinconada,-3.366638,40.475094
2301363283,Barrio-Rinconada,-3.367685,40.475361
2301363284,Barrio-Rinconada,-3.367354,40.47489
2301424685,Barrio-El_Val,-3.346223,40.485408
2301424687,Barrio-El_Val,-3.34684,40.486103
2301424697,DistritoII,-3.348745,40.48836
2301473180,Barrio-Juan_de_Austria,-3.348305,40.483278
2310835034,Alcala,-3.376804,40.486496
2337259685,Barrio-El_Chorrilo,-3.367189,40.493383
2337261193,Barrio-Ensanche,-3.366913,40.495924
2337282814,Barrio-Juan_de_Austria,-3.351559,40.48376
2337282837,DistritoII,-3.352604,40.484636
2337284764,Barrio-Juan_de_Austria,-3.350634,40.484973
2337284769,Barrio-Juan_de_Austria,-3.350924,40.485294
2337284772,Barrio-Juan_de_Austria,-3.351166,40.485557
2337325518,Alcala,-3.377219,40.498139
2360525646,DistritoII,-3.35646,40.483331
2360525647,DistritoII,-3.35613,40.483162
2360525649,DistritoII,-3.355855,40.483054
2360525651,DistritoII,-3.354842,40.483961
2360535143,DistritoII,-3.356146,40.485567
2364152133,DistritoII,-3.35556,40.483503
2364152135,DistritoII,-3.355136,40.483763
243762580,Alcala,-3.404377,40.478803
243762714,Alcala,-3.394581,40.476431
243762716,Alcala,-3.394719,40.476207
243762718,Alcala,-3.394546,40.475908
243762720,Alcala,-3.39435,40.475839
243762722,Alcala,-3.39393,40.475941
243762724,Alcala,-3.393805,40.476167
243762726,Alcala,-3.393953,40.476437
243762814,Alcala,-3.394224,40.476528
243762964,Alcala,-3.397492,40.475303
243762970,Alcala,-3.401593,40.474129
243763261,M-300-Alcala,-3.408295,40.471981
243763270,Alcala,-3.397453,40.475223
243765991,Alcala,-3.397684,40.481945
243766042,Alcala,-3.398098,40.482469
245799359,Barrio-Dehesa,-3.336762,40.501728
245799368,Alcala,-3.341223,40.50168
245799376,Alcala,-3.343141,40.502322
245799727,Alcala,-3.350031,40.504943
245799729,Alcala,-3.352213,40.505317
245799734,Alcala,-3.356047,40.505685
245799750,Alcala,-3.369529,40.502935
245799753,Alcala,-3.373781,40.500861
245799781,Alcala,-3.403158,40.480483
245799786,N-II-Madrid,-3.408531,40.476277
246054443,,-3.318787,40.512146
246054444,,-3.31922,40.512541
246054445,,-3.319504,40.512799
246054446,,-3.319635,40.512924
246054448,,-3.318578,40.511965
246054620,,-3.319904,40.512966
246054621,,-3.319699,40.513098
246054623,,-3.31989,40.513473
246054627,,-3.320226,40.513006
246248674,,-3.323843,40.509032
246248850,,-3.318393,40.511348
246248854,,-3.317745,40.511548
246248857,,-3.318184,40.511722
246248858,,-3.318389,40.511593
246249368,,-3.31969,40.5129
246249369,,-3.319551,40.512775
246249370,,-3.31884,40.512126
246249371,,-3.318627,40.511928
246249473,,-3.319262,40.512505
246249983,,-3.320989,40.511335
246250315,Barrio-Dehesa,-3.329227,40.505593
246250650,Barrio-Dehesa,-3.33381,40.502958
246253351,Alcala,-3.351963,40.507587
246253353,Alcala,-3.35236,40.507585
246253355,Alcala,-3.352506,40.507481
246253357,Alcala,-3.352663,40.507189
246253359,Alcala,-3.352605,40.506617
246253361,Alcala,-3.352254,40.506489
246253363,Alcala,-3.351797,40.50706
246253366,Alcala,-3.35185,40.507453
246254015,Alcala,-3.35258,40.506142
246254021,Alcala,-3.352453,40.504543
246254022,Alcala,-3.352137,40.50405
246254024,Alcala,-3.351604,40.503531
246254469,Alcala,-3.351905,40.504149
246254470,Alcala,-3.352145,40.504619
246254475,Alcala,-3.35237,40.506206
246254719,Alcala,-3.355562,40.505376
246254720,Alcala,-3.356388,40.505439
246254840,Alcala,-3.353129,40.504292
246255531,Alcala,-3.347405,40.508346
246255534,Alcala,-3.347515,40.508149
246255538,Alcala,-3.347297,40.508319
246255591,Alcala,-3.351178,40.507228
246255594,Alcala,-3.347673,40.508054
246255595,Alcala,-3.348364,40.50762
246256416,Alcala,-3.349814,40.51055
246256417,Alcala,-3.350154,40.511088
246256833,Alcala,-3.345341,40.50938
246284289,Alcala,-3.390684,40.477206
246284294,Alcala,-3.389676,40.477497
246284825,Alcala,-3.391561,40.474064
246284846,Alcala,-3.396809,40.479907
246284847,Alcala,-3.396519,40.479371
246284848,Alcala,-3.396227,40.478881
246650688,Alcala,-3.400891,40.482211
246650690,Alcala,-3.400088,40.483
246650701,Alcala,-3.395813,40.487067
246650703,Alcala,-3.394787,40.48784
246650707,Alcala,-3.39134,40.49036
246650718,Alcala,-3.385085,40.494632
246650719,Alcala,-3.383838,40.495324
246650720,Alcala,-3.380944,40.496841
246688503,Alcala,-3.398345,40.484815
246688663,Alcala,-3.380835,40.497423
246688664,Alcala,-3.382841,40.496414
246688666,Alcala,-3.385839,40.494709
246688667,Alcala,-3.388216,40.493221
246688672,Alcala,-3.391271,40.491038
246688674,Alcala,-3.395562,40.488017
246688679,Alcala,-3.398383,40.485698
247046910,Alcala,-3.352951,40.507367
247046912,Alcala,-3.35395,40.507368
247046917,Alcala,-3.357463,40.507604
247046985,Alcala,-3.363993,40.509462
247047059,Alcala,-3.378511,40.49988
247047299,Alcala,-3.402978,40.486333
247047302,Alcala,-3.403455,40.485952
247047322,Alcala,-3.403556,40.486781
247047324,Alcala,-3.40407,40.486333
247047327,Alcala,-3.400976,40.489068
247047332,Alcala,-3.400206,40.490511
247047335,Alcala,-3.399932,40.491463
247047381,Alcala,-3.40007,40.494572
247047383,Alcala,-3.399333,40.494301
247047384,Alcala,-3.399113,40.494238
247047385,Alcala,-3.398826,40.494142
247047492,Alcala,-3.397969,40.493963
