,taz,x,y
3268713821,,-3.682061,40.433746
3268713822,,-3.683415,40.433777
3268713823,,-3.681945,40.43381
3268713824,,-3.682175,40.433822
3268713825,,-3.683232,40.433874
3268713826,,-3.683586,40.433891
3268713827,,-3.682047,40.433914
3268713828,,-3.683338,40.434771
3268713829,,-3.684426,40.434865
3268713830,,-3.685439,40.434921
3268713831,,-3.683066,40.434931
3268713832,,-3.68656,40.434938
3268713833,,-3.683547,40.434954
3268713834,,-3.684314,40.434995
3268713836,,-3.684566,40.435006
3268713837,,-3.685305,40.435037
3268713838,,-3.685553,40.435049
3268713840,,-3.683313,40.435128
3268713841,,-3.684402,40.435142
3268713843,,-3.685418,40.435189
3268713844,,-3.686714,40.4353
3268713845,1007,-3.683234,40.436076
3268713846,1007,-3.683421,40.436174
3269763158,,-3.678032,40.432418
327462530,,-3.675791,40.423954
327462536,,-3.675774,40.424156
327462540,,-3.676628,40.424188
327464561,,-3.6767,40.423985
327471520,1002,-3.673472,40.432327
327471530,1002,-3.675079,40.432418
327471537,,-3.676605,40.432489
327471543,,-3.678015,40.432558
327471555,,-3.680889,40.4327
3274732569,,-3.669928,40.424504
327474219,,-3.678679,40.433649
327474247,,-3.679065,40.432673
327482551,,-3.677403,40.434643
327482568,,-3.677851,40.434426
3274917083,,-3.670496,40.429891
3274917084,,-3.670219,40.429967
3274917085,,-3.670237,40.42999
327492837,,-3.682143,40.432762
327492865,,-3.684591,40.432884
327492878,,-3.685601,40.432914
327523337,,-3.669157,40.43439
3280496563,,-3.684516,40.420995
329991000,,-3.684911,40.420751
329991170,1000,-3.682221,40.421289
329991195,,-3.682472,40.421659
329991283,1000,-3.680232,40.421551
329991486,,-3.676159,40.424581
329991544,1000,-3.680259,40.421628
3323813669,,-3.688325,40.422668
3323948849,1003,-3.689901,40.425418
335369298,1007,-3.675336,40.435323
335369302,1007,-3.677125,40.437305
335369310,1007,-3.677346,40.437178
335369353,1007,-3.67831,40.438313
335369361,1007,-3.678365,40.438274
335369374,1007,-3.678529,40.43863
335369379,1007,-3.678723,40.438472
335369386,,-3.679105,40.438862
335369417,,-3.674584,40.438842
3418035839,1003,-3.690002,40.424461
3418035846,1003,-3.689924,40.425645
3418222088,,-3.689959,40.428523
341829485,1005,-3.690105,40.433091
341829506,1005,-3.690144,40.432898
341829519,1005,-3.690714,40.433068
3419296693,1007,-3.686056,40.437853
3420144191,,-3.671229,40.43562
3420150212,,-3.67085,40.43587
3423475689,,-3.672822,40.423221
3423475995,,-3.675798,40.423874
3423479080,,-3.675749,40.424461
3428359197,,-3.676281,40.424176
3428425012,1003,-3.689857,40.425433
3428425014,1003,-3.689744,40.425602
3428425018,1003,-3.689871,40.425816
3428425020,1003,-3.690212,40.425866
3437173804,1007,-3.680631,40.437484
3437173805,1007,-3.681897,40.437551
3437173806,1007,-3.680619,40.437574
3437173809,1007,-3.681873,40.437641
3437173811,1007,-3.68173,40.437731
3437173828,1007,-3.682992,40.438815
3437173841,,-3.681448,40.438966
3437178878,1007,-3.683353,40.437616
3437178879,1007,-3.683344,40.437647
3437178880,1007,-3.683348,40.437733
3437178881,1007,-3.683068,40.437846
343825354,,-3.669333,40.433621
345255555,,-3.688925,40.435384
345537803,1003,-3.690016,40.425337
345538475,1003,-3.690433,40.424299
3457901993,1007,-3.677745,40.437545
3457901996,1007,-3.676483,40.437867
3457902004,,-3.673417,40.438959
3484776614,,-3.672597,40.421334
3484776615,,-3.672671,40.421337
3484776616,,-3.671058,40.421343
3484776617,,-3.67259,40.421421
3484776628,,-3.675917,40.422383
3484776633,,-3.675756,40.422479
3484776635,,-3.66905,40.423052
3484776639,,-3.675843,40.423278
3484776640,,-3.675675,40.423367
3484776641,,-3.676001,40.423383
3489014045,,-3.672696,40.423123
3489014053,,-3.674238,40.423514
3489739757,1007,-3.676548,40.438286
3489739896,1007,-3.675305,40.438692
3489754095,1007,-3.675752,40.438428
355854255,,-3.668994,40.421558
355854256,,-3.669067,40.420813
355856262,,-3.669028,40.421429
355856263,,-3.668994,40.420933
3567546255,1005,-3.688026,40.432958
3608695887,1002,-3.672923,40.43235
3608699035,,-3.672216,40.431565
3627050622,1005,-3.686735,40.432708
3627050623,1005,-3.686883,40.432988
3627050624,1005,-3.690522,40.433084
3627050628,1005,-3.686701,40.433184
3637328665,,-3.673952,40.438858
3637328669,,-3.672376,40.438974
365886564,1003,-3.690656,40.424848
3676441199,1000,-3.678784,40.423521
3697043154,,-3.676039,40.421011
3697043156,,-3.675762,40.42431
369846113,1007,-3.683218,40.436251
3721623862,,-3.674338,40.425398
3721623863,,-3.674042,40.425678
3721623864,,-3.673654,40.425832
3771911594,,-3.673175,40.438795
3786948846,1007,-3.677845,40.438384
389139048,1003,-3.690465,40.425557
389139057,,-3.682883,40.421426
3963997393,,-3.677638,40.42037
3963997407,,-3.676575,40.420408
3963997415,,-3.677531,40.42045
3964030753,1000,-3.679928,40.42131
3964030754,1000,-3.679818,40.421334
4018314904,1000,-3.682191,40.421195
4109163310,,-3.683409,40.433885
4140937593,1004,-3.689414,40.420238
4153142691,1007,-3.680511,40.43736
4154368889,1000,-3.681253,40.421443
4172945200,1007,-3.686578,40.436317
4184539389,,-3.685493,40.432852
4184539390,,-3.68471,40.432813
4184539391,,-3.684471,40.432802
4184539393,,-3.683739,40.43277
4184539396,,-3.683509,40.432656
4184539400,,-3.683233,40.43275
4202082102,,-3.681111,40.43006
4203409887,,-3.676502,40.432544
4203409888,,-3.676509,40.432414
4203458319,,-3.681523,40.424963
4206086994,1007,-3.686528,40.435296
4244157681,,-3.683401,40.43155
4264320243,1007,-3.683221,40.437629
4269562177,,-3.685094,40.427689
4270791877,1006,-3.688076,40.437746
4278183403,,-3.675396,40.428568
4278183406,,-3.675566,40.428704
4278202676,,-3.678138,40.432494
4278202677,,-3.67792,40.432482
4278255204,,-3.67043,40.430494
4278255206,,-3.670546,40.430632
4280372662,1007,-3.681745,40.437542
4280372663,1007,-3.681751,40.437466
4307191016,1005,-3.689085,40.43312
4316800033,1007,-3.682994,40.438777
4316800034,,-3.683232,40.438911
4331539705,1007,-3.676346,40.435713
4340469991,,-3.675942,40.422083
4349725681,,-3.688746,40.430254
4349802667,,-3.688926,40.429562
4349802671,,-3.686908,40.430419
4349802673,,-3.687836,40.430464
4349802678,,-3.688497,40.430496
4349802684,,-3.688681,40.430505
4349802686,,-3.68689,40.430509
4349802794,,-3.688491,40.430586
4349802795,,-3.688657,40.430594
4456617454,,-3.68894,40.426498
4456617457,1003,-3.68916,40.42573
4470512290,,-3.684135,40.425028
4487831489,1001,-3.670001,40.426613
4575762320,1007,-3.684172,40.437842
4575762333,1007,-3.68414,40.438302
4575762339,1007,-3.684832,40.437798
4575762343,1007,-3.684893,40.437942
4575801317,,-3.684699,40.432972
4575801319,,-3.684457,40.43296
4575801321,1005,-3.690417,40.432982
4575801327,1005,-3.686912,40.43299
4575801329,,-3.685635,40.433014
4575801336,,-3.685639,40.432858
4575801337,,-3.685479,40.433008
4576234312,,-3.683985,40.4269
4576234358,1004,-3.687171,40.42176
4576234359,1004,-3.687085,40.421702
4576234370,1004,-3.688436,40.421185
4576234377,1004,-3.688525,40.42135
4576234821,1004,-3.687188,40.421076
4576234822,1004,-3.687165,40.421219
4576234823,1004,-3.687263,40.421152
4576234824,1004,-3.687076,40.42114
4576234828,1004,-3.685953,40.421103
4576291395,1006,-3.690256,40.436478
4595952174,,-3.687031,40.437823
4603975784,,-3.685149,40.426381
546982323,1001,-3.670285,40.429637
546982330,,-3.67055,40.429947
546982340,,-3.670297,40.430069
546982342,1001,-3.670054,40.429762
546982343,,-3.670186,40.42992
552763098,1001,-3.669229,40.428309
554167206,,-3.688934,40.435062
554167210,,-3.688564,40.435105
554167331,,-3.688688,40.435023
563326693,1006,-3.689547,40.437921
566118164,,-3.6762,40.423969
566118165,,-3.676197,40.424172
581870023,1007,-3.685631,40.43776
60015591,,-3.67047,40.433054
60015592,,-3.67045,40.433751
60015718,1001,-3.670591,40.428463
60015981,,-3.670538,40.430443
60134599,,-3.672759,40.422321
60134600,,-3.674318,40.422407
60134601,,-3.675908,40.422487
60134602,,-3.677431,40.422559
617741172,,-3.67017,40.434537
618176246,1004,-3.68862,40.420359
63640175,,-3.670544,40.430887
63640718,,-3.670533,40.431271
655410404,1007,-3.675669,40.437149
674449753,,-3.689218,40.435288
674449754,1006,-3.690549,40.438012
674449756,1006,-3.689999,40.437992
755797642,1000,-3.678932,40.421585
755797646,,-3.677533,40.421511
781293011,1001,-3.670205,40.429565
907812519,1001,-3.668943,40.428502
914974917,1007,-3.682922,40.438885
929335609,,-3.675144,40.42489
929335624,,-3.675058,40.424749
929335626,,-3.670945,40.424381
929335629,,-3.67512,40.42505
942080445,,-3.688345,40.422537
942080448,1004,-3.688549,40.42119
942080449,,-3.684355,40.422398
942080459,,-3.684185,40.422332
942080469,,-3.688375,40.424037
942080477,1003,-3.689957,40.424449
991793797,,-3.670075,40.438249
991794076,,-3.67033,40.434512
991794091,,-3.671259,40.436167
991794276,,-3.669156,40.435097
991794434,,-3.67231,40.438774
991794482,,-3.669034,40.435343
991794596,,-3.672933,40.438467
991794642,,-3.671607,40.435897
996183460,,-3.67939,40.42418
996183497,,-3.674087,40.431104
996183646,,-3.673052,40.429045
996183696,,-3.669287,40.426243
996183789,1001,-3.671696,40.428517
996183822,,-3.686301,40.423872
996183940,,-3.673313,40.424652
996184012,1001,-3.670058,40.427047
996184037,1001,-3.671808,40.427127
996184054,,-3.672701,40.431592
996184064,,-3.67213,40.430481
996184076,1001,-3.672249,40.429001
996184088,,-3.686006,40.423857
996184096,,-3.66923,40.425597
